pathway	description	UniqueID622	UniqueID628	UniqueID632	UniqueID634	UniqueID638	UniqueID640	UniqueID642	UniqueID644	UniqueID648	UniqueID650	UniqueID652	UniqueID653	UniqueID654	UniqueID655	UniqueID660	UniqueID663	UniqueID666	UniqueID667	UniqueID671	UniqueID672	UniqueID676	UniqueID686	UniqueID688	UniqueID690	UniqueID692	UniqueID696	UniqueID697	UniqueID698	UniqueID699	UniqueID700	UniqueID701	UniqueID703	UniqueID705	UniqueID706	UniqueID712	UniqueID748	UniqueID762	UniqueID767	UniqueID779	UniqueID784	UniqueID801	UniqueID802	UniqueID803	UniqueID804	UniqueID807	UniqueID811	UniqueID814	UniqueID815	UniqueID816	UniqueID817	UniqueID823	UniqueID824	UniqueID825	UniqueID830	UniqueID1000	UniqueID1001	UniqueID583
PWY-5705	allantoin degradation to glyoxylate III	1076.7211633111638	7345.2196033889795	1362.216290786948	917.6635169053596	2198.9084309878267	1217.4448317497756	3513.410276383984	940.0102767127432	1024.297628831853	1208.3731356752355	1702.8989155693264	1949.088065483098	1138.260082360518	1769.3580117182855	2323.067755004512	1672.8551499651244	755.4733421946536	763.2295452341887	1374.8432946049074	1552.8413406605707	1930.870110047251	3244.3763245297755	622.087002303502	973.7763509768338	8842.31006304142	1183.1943444575986	1358.279512739516	1108.2414473616811	2419.5029004351145	1145.8206070682938	1448.8020228852408	4026.753676859441	1631.7163619452278	1504.0862145331002	1608.8280363554466	1313.843989753252	2451.214915425977	2396.139432646791	1312.9010654490105	2170.6024429886	4243.313328013587	1887.757019359876	2161.574343722865	1977.6070275031807	2038.2574567604051	1874.7550242176223	2890.054496180465	2286.9600092005985	2105.4145307569606	2300.2852385500923	4164.346358355466	3507.2473211786214	8521.805897751326	2214.355257580228	1215.4070891587944	2283.062284506402	979.2698673553234
PWY-5741	ethylmalonyl-CoA pathway	302.39879201374487	1235.63859763285	0.0	3.998320401105571	0.0	706.7627728467627	2308.927028984252	546.5647358404532	294.58074104102656	242.5528034595002	888.4530418793488	2638.0181727499244	1654.1701164719652	8.77925705884684	1238.0879011659504	2963.5673131618614	3473.166923793838	0.0	2955.691894901554	4188.080395325523	2870.229287198861	10.090491458302369	3876.671519673015	910.988152365957	1218.5966029205056	1724.2184353611776	7031.823765429994	2793.84477516902	291.08135465645347	121.98389834732964	805.703417382738	0.0	35.794468571521264	24.656754838812372	409.7191779964044	549.2423122495413	0.0	3385.752096388087	27.0977790394657	0.0	11.890815699746131	5.289787751201746	179.4352987499611	487.430342467456	974.4161487536433	309.02947338136926	0.0	318.1712853073349	6.858694575259038	4.27998369998486	0.0	563.2049275383556	282.6395059517031	512.0500674545756	3963.324070211928	990.1484303623704	2746.932361850441
PWY-5747	2-methylcitrate cycle II	668.8220449127083	7854.695925931339	716.8155890417681	622.1001485823817	2213.162373470529	1827.263569298939	4158.176209562576	507.5435396578735	833.1815848144025	759.0521038303904	897.0681066015742	2282.2399414563592	1423.621339241604	317.36686536270764	1254.863483718948	1579.0095001910397	994.42621186052	476.180865303913	1398.0370681707864	2411.876975524305	2056.0717197406707	2341.5554406174106	958.7827812871352	1107.559083607268	33121.68450446658	969.246441461156	375.4351971663741	1373.4769466646458	2295.3086176586103	176.89410454159145	2256.174607281895	440.37498351992247	387.3682247563264	604.8804592100759	1183.750922429578	941.7935433096808	234.86443412642296	491.78028414969424	117.74321489976504	520.5283269869764	441.3076934054442	818.0933385379886	555.0900338918088	653.2568214813439	557.0193268102952	951.412370928756	388.2379681890221	293.128204302028	966.9116346019022	1062.9035450123909	110.69555943850852	1162.2589864686222	6743.480607987975	615.1869882119013	1313.3305427109287	1396.548103194236	1040.2439471830555
PWY-5823	superpathway of CDP-glucose-derived O-antigen building blocks biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	238.044659518324	0.0	0.0	0.0	0.0
PWY-5837	1,4-dihydroxy-2-naphthoate biosynthesis I	37685.10502530166	21889.307599117998	1265.4623103903684	1626.0402356908348	69294.53163052176	32584.532737325248	103168.53820125156	34455.22641036399	20443.18946262709	4964.462362944138	1299.750149478571	14155.076418750248	1905.8712022855289	2025.85821228998	31641.15514046129	47906.25271766876	52337.73620430596	74272.1660903386	13845.356294456536	35826.90965001831	24679.75637189877	20641.54321829503	100861.15328726536	92594.02485929968	17232.785145070397	69670.42356520914	58094.732132827245	36195.31551154045	66859.49811371119	27797.322303377157	20557.078541555944	27079.73989866114	1536.856925331543	54850.8219585975	24818.60692566192	21185.024014770315	5234.168013091265	9929.207495918794	2235.939658181041	2584.867929542128	3228.165693097563	3600.898559314594	3167.9309733966675	9576.08642157263	25771.62205195229	4586.837266159444	14348.415746626426	3038.9467019833087	4776.402205359732	4867.124512395628	3372.4853308493007	5737.069963388332	14707.646879363669	3609.2274676509705	55472.04235571976	13695.350098355546	10434.638968944506
PWY-5838	superpathway of menaquinol-8 biosynthesis I	49728.09953871943	32002.44479941436	4087.900967069389	4908.2964817887605	74404.72202257594	43787.178662656486	78315.73953731719	44840.0876127743	37014.29300112246	13274.93603622419	3986.990377269503	28687.6271679856	5933.031605661113	5908.229627241099	40214.67429808608	61099.8403582533	55442.040857286935	72408.57181539967	28985.635510378837	50421.3718718754	37894.45389652648	35550.286250702185	79993.5479064044	82705.3024432039	37741.93503414429	67447.8746133135	43561.41426917522	55592.034738159375	68926.97322561163	36997.90019251712	40223.38445197758	41964.86742765238	4881.444545012872	55028.7689735594	40040.39565310761	37533.17231148288	13081.58091692444	19531.82662887843	5948.202428506511	7250.132137957604	9165.34312137088	9572.369948992957	9074.879338816529	18061.935143848765	32463.761428796173	10623.566865263629	24368.088388373308	7927.263594655655	13311.545321957785	13153.807924453116	6473.705788711261	11813.324054811064	27442.988221285384	9957.94790039319	50992.83862729538	27153.786002637706	25327.775286787957
PWY-5840	superpathway of menaquinol-7 biosynthesis	50216.08932550487	32840.78011267053	4099.764810664796	4935.14626496591	74432.22032675045	44145.84837954436	77321.75572805022	45064.8736545764	37055.4472603049	13323.418571194135	4013.2949227167696	28981.581078415187	5961.202161768476	5970.197873155516	40833.15103396024	61392.88137549892	55674.20295257169	71189.2235759378	29299.658311804087	50195.27555322154	38369.46738858046	35902.125543204005	78615.15469491518	81930.6200788086	37922.119784789626	67142.65960785579	43541.6534147819	55942.80651384553	68386.13492098001	37535.87340173162	40423.34071770486	42349.91821757229	4895.282654669965	54836.22858184407	40244.73023054812	37920.67869951466	13319.789710490995	19932.000756665708	6038.811386530084	7322.822723098778	9212.071577319975	9649.649561382828	9122.637925228752	18516.45926855803	33140.779152103336	10880.09547529512	25468.16361953313	7981.332922961217	13392.90538465584	13238.126402006714	6770.97927057529	12099.477102906048	28136.99037330184	10083.08376051146	51076.07376660464	27403.554317515875	25364.008894276536
PWY-5845	superpathway of menaquinol-9 biosynthesis	3554.904469507804	23942.437085819784	2451.654798002389	3186.5200941306025	17941.203868725133	8185.357938964672	20404.09706144108	5190.537691063608	5254.676373309007	4278.734977216036	2545.5972029235963	10270.880509795545	3266.122964335779	4211.833896080946	6375.403149212544	4464.243121090525	2727.635037797384	2610.8030470528333	7176.131702265878	5269.53081513135	9234.784789990954	13868.984986055551	5882.6895383311685	5099.454573053978	26234.22677010378	5025.166972752327	2534.460678094013	4733.855186192236	19882.46653565205	6137.078569229828	17302.757244989527	5344.749675694694	3435.662718073956	4321.730246604171	5834.078130547221	8281.25056978337	8180.694909489482	9626.282635701056	4746.334952111354	5005.843792363768	7036.3175056252185	5484.114468442381	6140.815967807566	9173.211640883175	8954.368378173667	9070.206277200296	7672.181219200722	4956.000272389876	8791.343304151576	9133.964238774532	5464.9768848925205	9603.617552974683	24032.468335006837	7238.346944117586	2504.229178521878	11669.418634570888	4152.1243846215
PWY-5850	superpathway of menaquinol-6 biosynthesis I	3554.904469507804	23942.437085819784	2451.654798002389	3186.5200941306025	17941.203868725133	8185.357938964672	20404.09706144108	5190.537691063608	5254.676373309007	4278.734977216036	2545.5972029235963	10270.880509795545	3266.122964335779	4211.833896080946	6375.403149212544	4464.243121090525	2727.635037797384	2610.8030470528333	7176.131702265878	5269.53081513135	9234.784789990954	13868.984986055551	5882.6895383311685	5099.454573053978	26234.22677010378	5025.166972752327	2534.460678094013	4733.855186192236	19882.46653565205	6137.078569229828	17302.757244989527	5344.749675694694	3435.662718073956	4321.730246604171	5834.078130547221	8281.25056978337	8180.694909489482	9626.282635701056	4746.334952111354	5005.843792363768	7036.3175056252185	5484.114468442381	6140.815967807566	9173.211640883175	8954.368378173667	9070.206277200296	7672.181219200722	4956.000272389876	8791.343304151576	9133.964238774532	5464.9768848925205	9603.617552974683	24032.468335006837	7238.346944117586	2504.229178521878	11669.418634570888	4152.1243846215
PWY-5855	ubiquinol-7 biosynthesis (prokaryotic)	2694.770172560226	12892.11636156683	4927.741972687816	3378.5850407047583	5474.43049945112	4554.316292863774	9312.027813470468	2292.9217301336043	4629.106372463448	2118.153921314217	3836.1078223463455	7465.086667980498	5843.640616244685	931.8562744239404	5824.492366950908	6097.691569543807	7378.098343045769	2289.98383299911	6283.766607558833	10008.971469651664	7837.709054806461	4902.892064768184	6570.491106260201	4916.446975331993	44974.34026710031	4567.277011940426	7927.010789949998	6678.641435648156	5509.768363261844	497.0342962691618	8660.895140524917	2698.3372506008805	2320.6075382806766	2753.9522395502545	4495.194524782401	17401.124882215627	2326.1120483562227	4996.231066709323	310.54435944975825	1673.4653879684474	1051.6775441539428	2396.8772358898323	1962.5082978393264	1666.8704359470687	2099.849191545839	1845.960304639974	13311.642058723404	1343.4528054456434	2499.9909863043613	2346.8669292435925	1098.290862577204	4307.628886688757	11555.138893021687	2675.799752793439	7909.86720275951	6655.343896415286	6965.049421110783
PWY-5856	ubiquinol-9 biosynthesis (prokaryotic)	2694.770172560226	12892.11636156683	4927.741972687816	3378.5850407047583	5474.43049945112	4554.316292863774	9312.027813470468	2292.9217301336043	4629.106372463448	2118.153921314217	3836.1078223463455	7465.086667980498	5843.640616244685	931.8562744239404	5824.492366950908	6097.691569543807	7378.098343045769	2289.98383299911	6283.766607558833	10008.971469651664	7837.709054806461	4902.892064768184	6570.491106260201	4916.446975331993	44974.34026710031	4567.277011940426	7927.010789949998	6678.641435648156	5509.768363261844	497.0342962691618	8660.895140524917	2698.3372506008805	2320.6075382806766	2753.9522395502545	4495.194524782401	17401.124882215627	2326.1120483562227	4996.231066709323	310.54435944975825	1673.4653879684474	1051.6775441539428	2396.8772358898323	1962.5082978393264	1666.8704359470687	2099.849191545839	1845.960304639974	13311.642058723404	1343.4528054456434	2499.9909863043613	2346.8669292435925	1098.290862577204	4307.628886688757	11555.138893021687	2675.799752793439	7909.86720275951	6655.343896415286	6965.049421110783
PWY-5857	ubiquinol-10 biosynthesis (prokaryotic)	2694.770172560226	12892.11636156683	4927.741972687816	3378.5850407047583	5474.43049945112	4554.316292863774	9312.027813470468	2292.9217301336043	4629.106372463448	2118.153921314217	3836.1078223463455	7465.086667980498	5843.640616244685	931.8562744239404	5824.492366950908	6097.691569543807	7378.098343045769	2289.98383299911	6283.766607558833	10008.971469651664	7837.709054806461	4902.892064768184	6570.491106260201	4916.446975331993	44974.34026710031	4567.277011940426	7927.010789949998	6678.641435648156	5509.768363261844	497.0342962691618	8660.895140524917	2698.3372506008805	2320.6075382806766	2753.9522395502545	4495.194524782401	17401.124882215627	2326.1120483562227	4996.231066709323	310.54435944975825	1673.4653879684474	1051.6775441539428	2396.8772358898323	1962.5082978393264	1666.8704359470687	2099.849191545839	1845.960304639974	13311.642058723404	1343.4528054456434	2499.9909863043613	2346.8669292435925	1098.290862577204	4307.628886688757	11555.138893021687	2675.799752793439	7909.86720275951	6655.343896415286	6965.049421110783
PWY-5860	superpathway of demethylmenaquinol-6 biosynthesis I	2424.9917902431416	21534.61265391404	1663.051539905793	2197.459268141597	13188.533466989576	5783.297626797288	15719.338751671628	3586.5267314503176	3621.351894642653	2940.8229008579187	1743.9241382686284	7311.228325971047	2224.841488088566	2949.422120067175	4479.707633147797	3048.8163640980933	1855.8229719933488	1768.78933685861	5005.169772843635	3632.532820629689	6581.957437672616	10140.92607464565	4073.5023028141295	3501.8989309469703	19514.800108939195	3461.216446653008	1743.1086833749632	3223.194271645059	15068.947386830763	4324.994236909166	12471.609320918282	3698.5470600839662	2338.819820199109	2983.8016450103905	4046.8139150949296	5813.851878499585	6048.075481348058	7068.984468891142	3364.3920713675348	3508.455241601213	4995.217875790571	3839.8255486539847	4264.045398081035	6816.23538293198	6580.882969134399	6540.835397869829	5454.896547948374	3524.148536874949	6201.520926203524	6528.638719240655	4156.210575745664	7261.937441483173	18858.090909547896	5269.208987423929	1707.6541124821258	8477.230403909536	2822.056530010596
PWY-5861	superpathway of demethylmenaquinol-8 biosynthesis	48580.72541317706	32617.887356642383	2805.7644448271103	3448.9529470717944	80794.87338746381	41816.01495504301	114361.46556532515	42944.08299728757	32046.31157527187	9759.442838737996	2774.76884860493	23245.37049127201	4114.68522900995	4223.093786863196	39604.851108275965	60448.83181532355	62606.28757096303	86973.58660281994	23520.042687296373	49058.14020480152	34382.248768885045	30628.73287756119	113476.63978741525	107289.156943395	29577.455087200768	79428.05863034778	65569.67688991125	49098.9291889851	78861.60077458645	36575.03447071008	32486.02364349744	39259.75490100188	3352.8337581756973	65281.89824019408	36416.45364785644	32430.05833092842	10346.784326554874	16016.047474733648	4284.963377352599	5201.053904267692	6636.943342632668	6963.194921231037	6429.077107371813	15097.412133375015	32632.116247316917	7769.731788444915	20256.895987847704	5871.526383706098	9679.369533183764	9710.201531978795	5054.71105908284	9217.573241877752	22089.271099642698	7508.318314643329	63452.68596458818	22389.966315710823	19115.27671381383
PWY-5862	superpathway of demethylmenaquinol-9 biosynthesis	2424.9917902431416	21534.61265391404	1663.051539905793	2197.459268141597	13188.533466989576	5783.297626797288	15719.338751671628	3586.5267314503176	3621.351894642653	2940.8229008579187	1743.9241382686284	7311.228325971047	2224.841488088566	2949.422120067175	4479.707633147797	3048.8163640980933	1855.8229719933488	1768.78933685861	5005.169772843635	3632.532820629689	6581.957437672616	10140.92607464565	4073.5023028141295	3501.8989309469703	19514.800108939195	3461.216446653008	1743.1086833749632	3223.194271645059	15068.947386830763	4324.994236909166	12471.609320918282	3698.5470600839662	2338.819820199109	2983.8016450103905	4046.8139150949296	5813.851878499585	6048.075481348058	7068.984468891142	3364.3920713675348	3508.455241601213	4995.217875790571	3839.8255486539847	4264.045398081035	6816.23538293198	6580.882969134399	6540.835397869829	5454.896547948374	3524.148536874949	6201.520926203524	6528.638719240655	4156.210575745664	7261.937441483173	18858.090909547896	5269.208987423929	1707.6541124821258	8477.230403909536	2822.056530010596
PWY-5863	superpathway of phylloquinol biosynthesis	41350.85297794116	24436.456357582625	1444.5030608432537	1854.7269849400336	73863.69180391985	35826.50835111143	105378.46452059849	37709.694733565855	22754.997846197453	5641.357613498573	1483.3003485854265	15949.338334270178	2173.799185846666	2309.9692340992547	34988.32373214799	52179.60682358058	56240.77863728955	77077.31720682699	15596.10873835876	39006.12038823583	27483.29146124475	22968.879332774537	102054.17838235442	95514.12103290008	19354.16788137392	73289.17855324617	60786.51849048537	39953.73161128784	70744.48687642941	30817.183579662425	23048.320336012508	30117.61312434277	1753.5990597344194	58121.62245215083	27578.708977564314	23674.036027509363	5949.082532788996	11232.812929816506	2547.563014515312	2946.586307062839	3677.737782797036	4099.525821371564	3608.962550926596	10839.526812330098	28642.59390927992	5219.985566884036	16185.299950168815	3460.5967798977904	5433.908634412311	5533.214041811583	3841.064527619862	6515.776386119416	16566.89285566819	4110.131023103621	58793.61777804223	15450.820112200488	11791.388702154356
PWY-5896	superpathway of menaquinol-10 biosynthesis	3554.904469507804	23942.437085819784	2451.654798002389	3186.5200941306025	17941.203868725133	8185.357938964672	20404.09706144108	5190.537691063608	5254.676373309007	4278.734977216036	2545.5972029235963	10270.880509795545	3266.122964335779	4211.833896080946	6375.403149212544	4464.243121090525	2727.635037797384	2610.8030470528333	7176.131702265878	5269.53081513135	9234.784789990954	13868.984986055551	5882.6895383311685	5099.454573053978	26234.22677010378	5025.166972752327	2534.460678094013	4733.855186192236	19882.46653565205	6137.078569229828	17302.757244989527	5344.749675694694	3435.662718073956	4321.730246604171	5834.078130547221	8281.25056978337	8180.694909489482	9626.282635701056	4746.334952111354	5005.843792363768	7036.3175056252185	5484.114468442381	6140.815967807566	9173.211640883175	8954.368378173667	9070.206277200296	7672.181219200722	4956.000272389876	8791.343304151576	9133.964238774532	5464.9768848925205	9603.617552974683	24032.468335006837	7238.346944117586	2504.229178521878	11669.418634570888	4152.1243846215
PWY-5897	superpathway of menaquinol-11 biosynthesis	48559.540661817766	31273.320360946644	3617.659644319215	4390.041342139701	73423.7046523703	42655.61634136628	77562.86143566637	43718.86994593234	35138.41766748321	12031.4555944576	3560.7418786973653	26962.304670819303	5285.604291276623	5329.001827618061	39371.1758564078	59801.875844259695	54581.29920693127	71514.4097233653	27247.21637978196	49018.86718074971	36522.27759501024	34103.228191079535	79002.78273896562	81253.83181956645	35323.32008947148	66621.53437723672	43108.55546227848	53568.59612330151	68036.71369439928	36092.22115972771	38002.46804461378	40481.821583575074	4329.208334153539	54391.01208232609	38202.43808830952	35818.75591064485	12113.3552518614	18520.327460216155	5441.891754846844	6565.845858348423	8277.997568289382	8706.567450958679	8166.508780575946	17247.00668770827	31869.179625903125	9932.345918547064	23877.487758767616	7213.167257820824	12052.854747325186	11961.85752204567	6259.857705471653	11168.931710082994	26283.147302150264	9072.367798526211	50432.3266665284	25481.35197606728	23208.677500832524
PWY-5898	superpathway of menaquinol-12 biosynthesis	48559.540661817766	31273.320360946644	3617.659644319215	4390.041342139701	73423.7046523703	42655.61634136628	77562.86143566637	43718.86994593234	35138.41766748321	12031.4555944576	3560.7418786973653	26962.304670819303	5285.604291276623	5329.001827618061	39371.1758564078	59801.875844259695	54581.29920693127	71514.4097233653	27247.21637978196	49018.86718074971	36522.27759501024	34103.228191079535	79002.78273896562	81253.83181956645	35323.32008947148	66621.53437723672	43108.55546227848	53568.59612330151	68036.71369439928	36092.22115972771	38002.46804461378	40481.821583575074	4329.208334153539	54391.01208232609	38202.43808830952	35818.75591064485	12113.3552518614	18520.327460216155	5441.891754846844	6565.845858348423	8277.997568289382	8706.567450958679	8166.508780575946	17247.00668770827	31869.179625903125	9932.345918547064	23877.487758767616	7213.167257820824	12052.854747325186	11961.85752204567	6259.857705471653	11168.931710082994	26283.147302150264	9072.367798526211	50432.3266665284	25481.35197606728	23208.677500832524
PWY-5899	superpathway of menaquinol-13 biosynthesis	48559.540661817766	31273.320360946644	3617.659644319215	4390.041342139701	73423.7046523703	42655.61634136628	77562.86143566637	43718.86994593234	35138.41766748321	12031.4555944576	3560.7418786973653	26962.304670819303	5285.604291276623	5329.001827618061	39371.1758564078	59801.875844259695	54581.29920693127	71514.4097233653	27247.21637978196	49018.86718074971	36522.27759501024	34103.228191079535	79002.78273896562	81253.83181956645	35323.32008947148	66621.53437723672	43108.55546227848	53568.59612330151	68036.71369439928	36092.22115972771	38002.46804461378	40481.821583575074	4329.208334153539	54391.01208232609	38202.43808830952	35818.75591064485	12113.3552518614	18520.327460216155	5441.891754846844	6565.845858348423	8277.997568289382	8706.567450958679	8166.508780575946	17247.00668770827	31869.179625903125	9932.345918547064	23877.487758767616	7213.167257820824	12052.854747325186	11961.85752204567	6259.857705471653	11168.931710082994	26283.147302150264	9072.367798526211	50432.3266665284	25481.35197606728	23208.677500832524
PWY-5910	superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)	389.7006209122261	36389.83509173078	1692.009356685996	1769.628256450373	5597.128096679832	3379.310976423208	2468.900257594726	3832.640303880696	666.6298850351171	691.5584272277944	2596.2525846868407	1677.013945991099	2686.74319739137	10348.996218233991	5590.71882920546	7074.4427198270805	2950.308209688139	635.9765331144116	877.9618417674423	853.6954981415314	2687.6398206575045	1010.688411862757	1589.4944504028792	2074.9414543769662	12826.857294186007	1132.7675083583042	107.23751140681696	2153.8121210113595	1767.7235295692285	1381.6224652558567	5351.670317590461	2142.6355646093784	223.94379366308132	3843.2236942562954	2429.780415045952	13382.316605533257	13560.33831435181	158.77541253577772	8874.251117733183	5441.873433686847	50219.97948352008	2419.343147275404	1254.7068130381074	1679.8477967347076	2237.4239524332447	12135.419020464897	6724.644976642613	671.9065945564273	855.2926734363414	881.6652638506408	4366.663844017505	1495.763974364132	4238.27327575583	6270.697998129095	2227.417079125674	9002.571552403224	3400.811651964182
PWY-5913	TCA cycle VI (obligate autotrophs)	98139.1398618213	57550.519371106064	63309.50055354422	22719.20322470263	157072.44946220386	84950.17103707067	168194.18240164602	83707.95047961634	67849.97372240355	41449.15012909772	35828.932221663585	75888.38003726202	69637.4406816742	37961.77120078572	82434.0755212192	118317.64743339366	109643.3128882976	138533.62864264473	64578.21661260106	87902.03467027683	82299.78444337726	57435.96218628415	165670.30002840198	171409.96916724695	87710.57160933559	129401.84070857718	99770.45788840998	108354.10914876348	133902.8935252161	75608.91272999503	106857.90649626736	89077.1421202121	26181.30881604865	104258.77569665592	87139.19317818398	66680.61873642348	46104.89960724635	52513.96590912274	27345.23914076402	41484.75688021261	59981.77222816226	50252.51543988334	37715.99602523772	48164.71001650583	67895.56768737304	35482.026036930416	46154.40323766647	22146.28337968349	18199.279113717508	14357.477866915571	11993.470373267326	36542.34857626219	40882.2875072106	74843.54837108224	103767.40814127708	54112.96679899586	87085.04094397974
PWY-5918	superpathay of heme biosynthesis from glutamate	12859.62815254543	25077.083397466777	13482.761918584396	10736.177231720632	18341.0179110853	15029.827240124703	26936.36110779026	12830.951373231592	12777.799932001262	11716.528214698774	11993.265827999592	22670.01999370773	16399.589807622513	2849.7176798568617	17769.074709795947	19918.51865173996	20218.48381002876	18654.07255339252	17916.997762340947	23664.855398847438	22141.39164693476	13297.867195561055	22108.380249477683	19617.719639039915	70243.24087445851	28453.77434226509	18213.12907388989	24870.49558256982	28526.287919710838	14802.5115460259	30547.19101131011	12883.489778533574	11137.994501468498	14946.263232803629	14086.414679309595	31714.106320909235	11446.787609936482	19645.08064115438	7233.957799234902	11744.34486602667	10833.955218655605	8863.033629517473	14229.969062261574	10833.591933972228	11744.134997937414	12953.591391942076	20628.89503600491	8413.199441045133	10869.761625321897	9606.307817881358	8177.90080637634	17477.336596166806	24101.8292121394	10695.2146944477	20871.23898044021	22485.19463217959	23876.650101911466
PWY-5920	superpathway of heme biosynthesis from glycine	4954.649242282545	16710.815238640775	6280.7978597678375	4647.499360134898	11113.56942242604	7348.250731089473	13328.022927576329	3575.620708718121	6550.932847880453	4344.404436402204	5187.242726901481	9115.9164072137	5886.2333737592935	1028.9208032852766	8421.7335439699	5819.869460661752	9235.870591608793	8762.04702549659	6875.356917408519	9341.678408454922	9302.897465459577	6890.446472419591	7899.249199772698	7201.739791856965	49386.52019378258	5734.284371449897	10700.427959856876	8908.302073097653	8349.591662586818	1877.9243065003725	16192.3483850846	4046.820113277218	4679.212088304396	3619.062433292708	4820.790435258948	3477.7886074983016	767.0819580715986	6650.391729795254	372.2313617171432	2724.015651459911	1994.7394903660563	2909.706496041861	4919.480164843655	1805.4318209582395	2158.799797327037	3400.456164787953	2298.030946977301	1835.5583103382703	3380.553943120205	3099.3514204956728	614.0726450274335	6405.026106638669	14262.395142407837	2956.4793358730785	9743.300158844428	7601.556859147125	6418.656184584697
PWY-5941	glycogen degradation II (eukaryotic)	0.0	0.0	0.0	0.0	0.0	0.0	31.99627609083241	0.0	0.0	7.999774234450466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.39997206375684	0.0	0.0	1003.1610685172956	0.0	0.0	0.0	0.0	15.998997021341872	4504.304568643993	0.0	15.998993359026894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.999727340587766	0.0	0.0	0.0	0.0	0.0	2469.0819078044788	0.0	0.0	0.0	0.0	0.0
PWY-5971	palmitate biosynthesis II (bacteria and plants)	23414.520210538576	105536.04120267797	63718.9582665008	78130.54830651873	82708.64705809268	62770.7834523452	135851.91791982777	23948.07783064616	84510.66460111213	52704.79152449664	50454.28945947466	53187.73887831056	67074.30956174941	14724.115517849486	87551.48656783477	85304.56689666305	132822.71688394013	56097.96186992125	50333.57699300192	72250.77588916829	95833.6934137675	73690.53033153269	74878.8534690224	46261.43329474815	139400.7069895348	40275.57375305415	26444.19472749387	31839.465666527547	59167.11291767213	105194.65750213152	10073.371852646276	97464.36822583564	56418.761583487576	127377.81000064904	83776.3838457665	118718.20542739725	82075.95320624424	2912.125427299497	16721.76368138717	70406.92586033208	119847.99353215702	35170.22044226568	59166.272174001446	44353.84796766007	52140.94005301781	34529.93089314172	63110.39478118497	38506.21882580214	46404.19311107255	35895.81276364552	31420.772003660302	47077.49423939145	74655.08104930312	80460.04903032088	121035.0115907785	105559.65874576678	71216.03978028455
PWY-5973	cis-vaccenate biosynthesis	194819.5790133033	175203.8810048772	155969.8890181439	147019.44595311064	261595.17544222425	184590.53287494468	279414.77283080766	177258.9917239769	160870.52107717362	186989.2697225409	147039.69657037835	196589.67525615133	163989.9052760673	147103.75097159864	193549.16374743884	223982.24118148527	215468.76887799992	218233.82717898037	173920.6087486275	159637.97308240223	199154.67198405907	140632.31095508786	274751.2946019602	311382.85573069693	191397.64880458996	229627.71196814303	194473.7317842717	228923.28488292397	220360.6059732228	178606.13700702667	208492.47494724463	190196.10424963103	156517.75467187958	177611.97942726806	214939.87796595207	189282.3490403448	130203.68679767007	172403.5660980849	121584.33347431148	169301.68271364452	171178.42153977224	179431.80284958327	189092.8190633052	174872.0497572368	181500.6701813738	167027.57587459355	180942.7280353972	171669.25235130047	180536.4576746549	157924.75839939454	171154.7887769411	160598.87631037255	172962.84731244756	138763.70888491662	198132.7034367028	224510.8886868469	228629.2173099152
PWY-5989	stearate biosynthesis II (bacteria and plants)	144747.29090629483	82802.0437898313	79814.67022949178	86001.9178798095	185725.91420726868	123534.6797423112	256423.047286172	124257.6422178051	118758.75620206392	91612.54210682586	45889.57800760466	109136.6684789133	74395.26552894716	9775.03414213983	120010.56039298052	187037.1488676025	172243.18311918378	198384.11303469568	108416.5759636638	136120.897960236	116673.70020854293	103188.11694497892	254664.82711403535	266228.07500762	141540.91398552663	197334.01047603373	156059.8630358783	152698.9361162053	190474.41634648977	116241.87064319148	140354.64513088047	137289.6708926018	85640.15494300882	158317.7393392455	137158.21622575592	105117.67806476224	70579.47035118926	75470.68048669619	15295.126975637831	64767.02832265561	98354.04086252594	31982.697088295576	70503.58045922872	71870.33345984328	107058.11940805428	31763.885107033093	48333.41357125031	56521.83961493	129995.28342744474	118922.16580426037	21527.966180807893	46928.64210439661	67210.76734860394	73402.911642546	167598.65605755546	88740.35726358091	110234.13775808986
